,Incident Unique ID,Incident Date & Time,Street Name,Borough,Zip Code,Incident Description Details,Injury Count,Fatality Count
591,,,,,,,,
592,,,,,,,,
593,,,,,,,,
594,,,,,,,,
595,,,,,,,,
596,,,,,,,,
597,,,,,,,,
598,,,,,,,,
599,,,,,,,,
600,,,,,,,,
601,,,,,,,,
602,,,,,,,,
603,,,,,,,,
604,,,,,,,,
605,,,,,,,,
606,,,,,,,,
607,,,,,,,,
608,,,,,,,,
609,,,,,,,,
610,,,,,,,,
611,,,,,,,,
612,,,,,,,,
613,,,,,,,,
614,,,,,,,,
615,,,,,,,,
616,,,,,,,,
617,,,,,,,,
618,,,,,,,,
619,,,,,,,,
620,,,,,,,,
621,,,,,,,,
622,,,,,,,,
623,,,,,,,,
624,,,,,,,,
625,,,,,,,,
626,,,,,,,,
627,,,,,,,,
628,,,,,,,,
629,,,,,,,,
630,,,,,,,,
631,,,,,,,,
632,,,,,,,,
633,,,,,,,,
634,,,,,,,,
635,,,,,,,,
636,,,,,,,,
637,,,,,,,,
638,,,,,,,,
639,,,,,,,,
640,,,,,,,,
641,,,,,,,,
642,,,,,,,,
643,,,,,,,,
644,,,,,,,,
645,,,,,,,,
646,,,,,,,,
647,,,,,,,,
648,,,,,,,,
649,,,,,,,,
650,,,,,,,,
651,,,,,,,,
652,,,,,,,,
653,,,,,,,,
654,,,,,,,,
655,,,,,,,,
656,,,,,,,,
657,,,,,,,,
658,,,,,,,,
659,,,,,,,,
660,,,,,,,,
661,,,,,,,,
662,,,,,,,,
663,,,,,,,,
664,,,,,,,,
665,,,,,,,,
666,,,,,,,,
667,,,,,,,,
668,,,,,,,,
669,,,,,,,,
670,,,,,,,,
671,,,,,,,,
672,,,,,,,,
673,,,,,,,,
674,,,,,,,,
675,,,,,,,,
676,,,,,,,,
677,,,,,,,,
678,,,,,,,,
679,,,,,,,,
680,,,,,,,,
681,,,,,,,,
682,,,,,,,,
683,,,,,,,,
684,,,,,,,,
685,,,,,,,,
686,,,,,,,,
687,,,,,,,,
688,,,,,,,,
689,,,,,,,,
690,,,,,,,,
691,,,,,,,,
692,,,,,,,,
693,,,,,,,,
694,,,,,,,,
695,,,,,,,,
696,,,,,,,,
697,,,,,,,,
698,,,,,,,,
699,,,,,,,,
700,,,,,,,,
701,,,,,,,,
702,,,,,,,,
703,,,,,,,,
704,,,,,,,,
705,,,,,,,,
706,,,,,,,,
707,,,,,,,,
708,,,,,,,,
709,,,,,,,,
710,,,,,,,,
711,,,,,,,,
712,,,,,,,,
713,,,,,,,,
714,,,,,,,,
715,,,,,,,,
716,,,,,,,,
717,,,,,,,,
718,,,,,,,,
719,,,,,,,,
720,,,,,,,,
721,,,,,,,,
722,,,,,,,,
723,,,,,,,,
724,,,,,,,,
725,,,,,,,,
726,,,,,,,,
727,,,,,,,,
728,,,,,,,,
729,,,,,,,,
730,,,,,,,,
731,,,,,,,,
732,,,,,,,,
733,,,,,,,,
734,,,,,,,,
735,,,,,,,,
736,,,,,,,,
737,,,,,,,,
738,,,,,,,,
739,,,,,,,,
740,,,,,,,,
741,,,,,,,,
742,,,,,,,,
743,,,,,,,,
744,,,,,,,,
745,,,,,,,,
746,,,,,,,,
747,,,,,,,,
748,,,,,,,,
749,,,,,,,,
750,,,,,,,,
751,,,,,,,,
752,,,,,,,,
753,,,,,,,,
754,,,,,,,,
755,,,,,,,,
756,,,,,,,,
757,,,,,,,,
758,,,,,,,,
759,,,,,,,,
760,,,,,,,,
761,,,,,,,,
762,,,,,,,,
763,,,,,,,,
764,,,,,,,,
765,,,,,,,,
766,,,,,,,,
767,,,,,,,,
768,,,,,,,,
769,,,,,,,,
770,,,,,,,,
771,,,,,,,,
772,,,,,,,,
773,,,,,,,,
774,,,,,,,,
775,,,,,,,,
776,,,,,,,,
777,,,,,,,,
778,,,,,,,,
779,,,,,,,,
780,,,,,,,,
781,,,,,,,,
782,,,,,,,,
783,,,,,,,,
784,,,,,,,,
785,,,,,,,,
786,,,,,,,,
787,,,,,,,,
788,,,,,,,,
789,,,,,,,,
790,,,,,,,,
791,,,,,,,,
792,,,,,,,,
793,,,,,,,,
794,,,,,,,,
795,,,,,,,,
796,,,,,,,,
797,,,,,,,,
798,,,,,,,,
799,,,,,,,,
800,,,,,,,,
801,,,,,,,,
802,,,,,,,,
803,,,,,,,,
804,,,,,,,,
805,,,,,,,,
806,,,,,,,,
807,,,,,,,,
808,,,,,,,,
809,,,,,,,,
810,,,,,,,,
811,,,,,,,,
812,,,,,,,,
813,,,,,,,,
814,,,,,,,,
815,,,,,,,,
816,,,,,,,,
817,,,,,,,,
818,,,,,,,,
819,,,,,,,,
820,,,,,,,,
821,,,,,,,,
822,,,,,,,,
823,,,,,,,,
824,,,,,,,,
825,,,,,,,,
826,,,,,,,,
827,,,,,,,,
828,,,,,,,,
829,,,,,,,,
830,,,,,,,,
831,,,,,,,,
832,,,,,,,,
833,,,,,,,,
834,,,,,,,,
835,,,,,,,,
836,,,,,,,,
837,,,,,,,,
838,,,,,,,,
839,,,,,,,,
840,,,,,,,,
841,,,,,,,,
842,,,,,,,,
843,,,,,,,,
844,,,,,,,,
845,,,,,,,,
846,,,,,,,,
847,,,,,,,,
848,,,,,,,,
849,,,,,,,,
850,,,,,,,,
851,,,,,,,,
852,,,,,,,,
853,,,,,,,,
854,,,,,,,,
855,,,,,,,,
856,,,,,,,,
857,,,,,,,,
858,,,,,,,,
859,,,,,,,,
860,,,,,,,,
861,,,,,,,,
862,,,,,,,,
863,,,,,,,,
864,,,,,,,,
865,,,,,,,,
866,,,,,,,,
867,,,,,,,,
868,,,,,,,,
869,,,,,,,,
870,,,,,,,,
871,,,,,,,,
872,,,,,,,,
873,,,,,,,,
874,,,,,,,,
875,,,,,,,,
876,,,,,,,,
877,,,,,,,,
878,,,,,,,,
879,,,,,,,,
880,,,,,,,,
881,,,,,,,,
882,,,,,,,,
883,,,,,,,,
884,,,,,,,,
885,,,,,,,,
886,,,,,,,,
887,,,,,,,,
888,,,,,,,,
889,,,,,,,,
890,,,,,,,,
891,,,,,,,,
892,,,,,,,,
893,,,,,,,,
894,,,,,,,,
895,,,,,,,,
896,,,,,,,,
897,,,,,,,,
898,,,,,,,,
899,,,,,,,,
900,,,,,,,,
901,,,,,,,,
902,,,,,,,,
903,,,,,,,,
904,,,,,,,,
905,,,,,,,,
906,,,,,,,,
907,,,,,,,,
908,,,,,,,,
0,1000000913.0,2020-07-01 11:00:00,9th ave,Brooklyn,11220.0,"One of the laborers of Linear Contracting, Travis Campbell Blair, felt dizziness while completing housekeeping on 6th floor, and notified his foreman Anthony Fontana. He then rested in his shanty to cool down. Then he got escorted to a local urgent care with the help of another laborer. Doctor advised him to get rest for the rest of the day and he came back to job site next day with the permission from the doctor.",1.0,0.0
1,1000000914.0,2020-07-03 12:00:00,37th ave,Queens,11787.0,"Laborer was lifting concrete block onto dolly and then lost his balance. He hit his right hand on the ground trying to stop his fall, dislocating one of his fingers. Laborer requseted ambulance. Witness dialed 911 at appromately 11:38am. Ambulance arrived and repositioned his finger. Laborer still wanted to go to hospital.",1.0,0.0
2,1000000915.0,2020-07-01 12:00:00,broadway,Manhattan,10025.0,"Michael Clarke, the welder and 2 workers were working on cutting rakers. At the time after they finished cutting, the group attempted to move the piece of beam from below and it then fell and struck Mr. Clarke on the right leg. The leg immediately swelled up and Mr. Clarke requested he be taken to the hospital. The ambulance to St. Luke's arrived approx. 30 minutes later.",1.0,0.0
3,1000000917.0,2020-07-06 14:55:00,West 28th Street,Manhattan,10001.0,Worker fell off bottom step of ladder which caused a one inch cut on right side of wrist while installing mechanical pipe.,1.0,0.0
4,1000000918.0,2020-07-06 08:30:00,East 135 St.,Bronx,10451.0,"Conedison began installing vaults onsite and stationed their truck in a controlled access zone w/o consultation while the ext. building operation was in progress. During this time Bentzy's Const. was completing the ext. paneling install on the 25th floor when one a rubber mallet fell and hit the hardhat of a Triumph employee subcontracted by ConEdison. The Triumph employee, Jose Hernandez, fell to the ground, but remained conscious. Operations manager witnessed this event directly and immediately called 911. The ambulance arrived in under 20 minutes and he was taken off the site in a wheel.",1.0,0.0
5,1000000921.0,2020-07-06 14:40:00,WEST STREET,Brooklyn,11222.0,"WORKER GOT CUT ON HIS LEFT HAND WHILE CARRYING A PIECE OF FORM WORK, WORKER SEEN BY SITE MEDIC AND REFERRED TO OFF SITE URGENT CARE (CITY MD)",1.0,0.0
6,1000000922.0,2020-07-06 09:00:00,Bay Lane,Queens,11360.0,"Around 9 am, workers on site heard someone yell out for help. A plumber had prepared a trench to install piping when he slipped into the trench and hurt his back. Trench was approximately 16"" wide,  6' long and 2' deep.",1.0,0.0
7,1000000923.0,2020-07-03 10:30:00,3rd Avenue,Bronx,10456.0,Worker got his finger caught in work form stack.,1.0,0.0
8,1000000925.0,2020-07-06 10:00:00,Catherine street,Manhattan,10038.0,"Name: William Ruiz, age:56, DOB: 05/24/64. While performing asbestos abatement, worker reported difficulty to breathe and tightness in his chest. He was immediately removed from work area and laid down to relax.  911 was called and two ambulances responded.  Medics put patient on oxygen and ran tests. He was then taken to Beth Israel Hospital under a pre- heart attack suspicion. ",1.0,0.0
9,1000000928.0,2020-07-07 14:45:00,5th Avenue,Manhattan,10022.0,"While utilizing a burning torch to cut apart an Air Handler located on the roof, plastic in one of the filters ignited producing smoke. Burning was immediately stopped and the fire watch extinguished the fire. The Fire Department was notified by an unknown person. The Fire Dept. supplied water to the smoking filter material until all signs of the fire were eliminated. The Burner and Fire Watch exited the roof to the ground level. The Fire Watch needed fresh air, an EMT administrated Oxygen and brought to hospital. Worker got released with note to return to work on 07/10/2020 by Hospital. ",1.0,0.0
10,1000000929.0,2020-07-08 10:00:00,St. Edwards Street,Brooklyn,11201.0,"Injured right hand, and received 7 stitches to close the wound",1.0,0.0
11,1000000930.0,2020-07-07 09:00:00,Livingston Street,Brooklyn,11217.0,"A concrete laborer was stripping  wall forms while working from a portable ladder. Acording to investigation, workers pinched left thumb against form. When worker removed glove to see injury, he apparently fainted at the site of the laceration, causing him to fall 3-4 feet from the ladder. Worker was sent to local ER, out of an abundance of caution, for evaluation. He was subsequently released same day. Please note, worker is not employed by GC.",1.0,0.0
12,1000000931.0,2020-07-09 07:05:00,West 47th Street,Manhattan,10036.0,Worker was standing talking to co-workers with a knife in his right hand. He folder his arms and accidentally cut his left arm.,1.0,0.0
13,1000000932.0,2020-07-08 07:30:00,5th Avenue,Manhattan,10020.0,"While opening 30 yard container door, worker caught his finger between chain and wheel causing him to injure his middle finger. Worker was driven to the hospital by Newland employee.",1.0,0.0
14,1000000936.0,2020-07-07 07:30:00,Trinity Place,Manhattan,10006.0,"Worker was cutting a metal stud, when he bent the stud it slipped out of his hand and cut his forearm.  An ambulance was called and he was given 6 stitches.  He returned to work the following day.  Department of Buildings informed by telephone call on the day of the incident.",1.0,0.0
15,1000000937.0,2020-07-10 10:15:00,5th Avenue,Manhattan,10022.0,"In the hoist on the 7th floor dollies were being loaded into hoist by Newland. One of the dollies was stuck between the platform and the hoist. It was requested that a metal plate be put down to get the dolly onto the hoist. The individual that was injured said no to this and attempted to lift and pull the dolly into the hoist. When she did this the metal shifted and a piece cut her ear. The individual was allegedly not wearing any PPE (hard hat). Following this, the individual went to the hospital on her own, not in an ambulance.",1.0,0.0
16,1000000940.0,2020-07-13 15:30:00,10th Avenue,Manhattan,10018.0,"While assembling form work, a worker was hit on the wrist by a form tie being installed by another worker above when it fell.",1.0,0.0
17,1000000942.0,2020-07-14 11:15:00, Livonia Avenue,Brooklyn,11212.0,Worker was removing insulation when it came loose and cut his arm.,1.0,0.0
18,1000000943.0,2020-07-15 10:45:00,132nd Avenue,Queens,11434.0,Worker cut finger with chop saw.,1.0,0.0
19,1000000944.0,2020-07-14 16:15:00,Parsons Boulevard,Queens,11432.0,Person involved in incident was transporting sheet rock on spyder lift when it rolled on its side.,1.0,0.0
20,1000000945.0,2020-07-13 09:00:00,3rd ave,Bronx,10451.0,A carpenter was lifting a wooden form when he injured his back,1.0,0.0
21,1000000946.0,2020-07-16 09:15:00,East 22nd Street,Manhattan,10011.0,Construction worker was cutting a 2x4 with an electric saw and cut his leg.,1.0,0.0
22,1000000947.0,2020-07-17 09:50:00,Park Ave,Manhattan,10028.0,Local 79 laborer employed by Waldorf Demolition was removing ductwork. Section of ductwork rolled on his foot resulted in laceration of his left foot,1.0,0.0
23,1000000948.0,2020-07-16 12:00:00,west 19th st,Manhattan,10011.0,The adapter cap popped off of the fire hydrant. and hit a worker in the leg.,1.0,0.0
24,1000000949.0,2020-07-16 17:30:00,168th Street,Queens,11433.0,Worker was installing facade brick from a mast climber. The master climber operator raised the platform and the injured workers foot got caught between the mast climber tie back and the platform,1.0,0.0
25,1000000950.0,2020-07-20 10:00:00,Hudson Yards,Manhattan,10001.0,The employee was standing at the window on the SE corner of the 79th floor. He was on the phone requesting a coffee from a fellow employee and has a seizure. He fell to the ground. The person on the receiving end of the phone call heard a thump as well as the Turner laborer who was working outside of the door. When the medic arrived the employee was not coherent. The medic checked his vitals and how responsive he was and instructed someone to call 911. His fellow employee informed the medic that he has previously had a seizure. The employee works for the owner. The ambulance was called,1.0,0.0
26,1000000953.0,2020-07-20 10:00:00,Nevins Street,Brooklyn,11217.0,Worker's glove got caught in drill.,1.0,0.0
27,1000000954.0,2020-07-22 07:00:00,west 15th st,Manhattan,10011.0,"Worker was walking , tripped and fell.",1.0,0.0
28,1000000955.0,2020-07-22 11:00:00,St. Anns Avenue,Bronx,10454.0,"A worker was pushing a piece of cast iron sanitary pipe through the slab and while he was looking up, some dust/debris fell into his eye.",1.0,0.0
29,1000000956.0,2020-07-22 12:00:00,Horace Harding Expressway,Queens,11375.0,The construction worker was operating the concrete pump hose when it fail striking the worker in the ankle causing him to fall and become injured.,1.0,0.0
30,1000000957.0,2020-07-21 13:00:00,9th ave,Brooklyn,11220.0,"While climbing a ladder, pencil rod punctured right arm of the lather/carpenter on 3 rd floor. after the first aid treatment, he wanted get checked out at the ER and went to ER.",1.0,0.0
31,1000000958.0,2020-07-20 12:00:00,Gates Avenue,Brooklyn,11221.0,"Mr. Rodriguez Beato Darlin was carrying tile in a rolling flat bed cart to be stored in the Cellar Medical Office being used as a material storage room. The cart tipped over and landed on his right foot. Stateside Construction immediately rushed to his aide and brought him into our management office where we applied ice packs on his right foot. Mr. Beato's right foot had minor swelling and was black and blue. Upon ice being applied and raising his foot for 2-hours in our management office, Mr. Beato was able walk to the train station and went home.",1.0,0.0
32,1000000960.0,2020-07-25 08:15:00,Adams Street,Brooklyn,11201.0,"Elkin Chica, an Asbestos Handler reported that when he was exiting a man-lift, he slipped on plastic poly and injured his hamstring, he also showed us scratches on his back, he was transported to Brooklyn Hospital and released",1.0,0.0
33,1000000962.0,2020-07-24 07:45:00,Park Ave,Manhattan,10028.0,Ironworker was installing metal decking on 41st floor. Footing was lost and he fell off of the leading edge. Properly worn PFAS prevented worker from hitting the floor below. He struck his chin during the fall.,1.0,0.0
34,1000000963.0,2020-07-24 12:00:00,west 56,Manhattan,10019.0,WORKER CLAIMED HE GOT PAINT ON HIS LEFT EYELID. EYELID SWOLLEN. WENT TO DOCTOR AND RELEASED.,1.0,0.0
35,1000000964.0,2020-07-23 09:00:00,Bedford Ave,Brooklyn,11205.0,"Construction worker Karen Elizabeth Suazo Eden, employed by Just Klean LLC, subcontractor, was receiving garbage bags as part of rubbish removal operation.  Fellow coworker throws garbage bag and bag strikes the right leg - shin/ankle area of Ms. Eden.  She immediatly stopped work and was taken by private vehicle to par care urgent care a block away on Park Avenue.",1.0,0.0
36,1000000965.0,2020-07-27 10:30:00,Parsons Boulevard,Queens,11432.0,Worker tripped on a pipe while working.,1.0,0.0
37,1000000966.0,2020-07-27 13:30:00,Van Dam Street,Manhattan,10013.0,"The injured worker was removing couplings from a chilled water pipe (connected to the chiller) with another worker from his crew, in the cellar.  The injured worker was struck in the face by one end of a condensed water pipe (6' black pipe, connected to the chiller) and knocked over.",1.0,0.0
38,1000000967.0,2020-07-27 11:25:00,3rd ave,Bronx,10451.0,Worker was removing 1 1/4 EMT pipe from a wall when it struck him in the forehead and nose,1.0,0.0
39,1000000969.0,2020-07-27 08:35:00,Tompkins Avenue,Staten Island,10305.0,Sidewalk being replaced was chopped up using small backhoe. Worker was loading demolished concrete sidewalk spalls  into wheelbarrow. Worker felt strain in back while lifting piece of concrete. ,1.0,0.0
40,1000000970.0,2020-07-28 09:15:00,Lenox Road,Brooklyn,11226.0,"Employee Ivanildo Martins Carmo employed by Magellan Concrete Co. was working on the 2nd floor deck at the time of the incident. Ivanildo was wearing full fall-protection gear and a harness while closing a column on the exterior at a height of 8 feet when he lost his balance. Immediately the harness yo-yo caught him and avoided a fall but Ivanildo did sustain very minor injuries to his right rib, arm and elbow. Ivanildo presented these minor injuries to his supervisor fully conscious, walking and speaking clearly. As an extra precaution we sent Ivanildo to medical care and he returned to work.",1.0,0.0
41,1000000971.0,2020-07-29 10:25:00,West 57 street,Manhattan,10019.0,Jose Figuereo of Componet Assembly System was working on the 14th floor finished bathroom.  He was up on the 3rd  step of a 6ft A-frame ladder when he fell landing on his left shoulder.  He walked off site with his foreman to the hospital.,1.0,0.0
42,1000000972.0,2020-07-30 09:50:00,Nevins Street,Brooklyn,11217.0,A piece of rebar struck the worker in the face.,1.0,0.0
43,1000000973.0,2020-07-28 12:00:00,Duane St,Manhattan,10013.0,Worker fainted due to heat and received cut on his head. Went to hospital in ambulance and received 5 stitches. Was released same day.,1.0,0.0
44,1000000974.0,2020-07-23 14:00:00,Grand Concourse,Bronx,10451.0,The worker was cleaning plywood when it slipped from his grasp and he was cut on the wrist by a nail that was embedded in the wood.,1.0,0.0
45,1000000975.0,2020-07-28 12:20:00,Center Blvd,Queens,11101.0,"Worker was 1 of a 4 man team installing windows in the SE corner of the 45th floor. The team was lifting a window wall panel into place on the East elevation.  All 4 workers were standing on the floor manually installing the wall panel. As the team was lifting the wall panel into place, a 10 ft section of 5"" black pipe struck one of the workers on the head.",1.0,0.0
46,,,,,,,,
47,,,,,,,,
48,,,,,,,,
49,,,,,,,,
50,,,,,,,,
51,,,,,,,,
52,,,,,,,,
53,,,,,,,,
54,,,,,,,,
55,,,,,,,,
56,,,,,,,,
57,,,,,,,,
58,,,,,,,,
59,,,,,,,,
60,,,,,,,,
61,,,,,,,,
62,,,,,,,,
63,,,,,,,,
64,,,,,,,,
65,,,,,,,,
66,,,,,,,,
67,,,,,,,,
68,,,,,,,,
69,,,,,,,,
70,,,,,,,,
71,,,,,,,,
72,,,,,,,,
73,,,,,,,,
74,,,,,,,,
75,,,,,,,,
76,,,,,,,,
77,,,,,,,,
78,,,,,,,,
79,,,,,,,,
80,,,,,,,,
81,,,,,,,,
82,,,,,,,,
83,,,,,,,,
84,,,,,,,,
85,,,,,,,,
86,,,,,,,,
87,,,,,,,,
88,,,,,,,,
89,,,,,,,,
90,,,,,,,,
91,,,,,,,,
92,,,,,,,,
93,,,,,,,,
94,,,,,,,,
95,,,,,,,,
96,,,,,,,,
97,,,,,,,,
98,,,,,,,,
99,,,,,,,,
100,,,,,,,,
101,,,,,,,,
102,,,,,,,,
103,,,,,,,,
104,,,,,,,,
105,,,,,,,,
106,,,,,,,,
107,,,,,,,,
108,,,,,,,,
109,,,,,,,,
110,,,,,,,,
111,,,,,,,,
112,,,,,,,,
113,,,,,,,,
114,,,,,,,,
115,,,,,,,,
116,,,,,,,,
117,,,,,,,,
118,,,,,,,,
119,,,,,,,,
120,,,,,,,,
121,,,,,,,,
122,,,,,,,,
123,,,,,,,,
124,,,,,,,,
125,,,,,,,,
126,,,,,,,,
127,,,,,,,,
128,,,,,,,,
129,,,,,,,,
130,,,,,,,,
131,,,,,,,,
132,,,,,,,,
133,,,,,,,,
134,,,,,,,,
135,,,,,,,,
136,,,,,,,,
137,,,,,,,,
138,,,,,,,,
139,,,,,,,,
140,,,,,,,,
141,,,,,,,,
142,,,,,,,,
143,,,,,,,,
144,,,,,,,,
145,,,,,,,,
146,,,,,,,,
147,,,,,,,,
148,,,,,,,,
149,,,,,,,,
150,,,,,,,,
151,,,,,,,,
152,,,,,,,,
153,,,,,,,,
154,,,,,,,,
155,,,,,,,,
156,,,,,,,,
157,,,,,,,,
158,,,,,,,,
159,,,,,,,,
160,,,,,,,,
161,,,,,,,,
162,,,,,,,,
163,,,,,,,,
164,,,,,,,,
165,,,,,,,,
166,,,,,,,,
167,,,,,,,,
168,,,,,,,,
169,,,,,,,,
170,,,,,,,,
171,,,,,,,,
172,,,,,,,,
173,,,,,,,,
174,,,,,,,,
175,,,,,,,,
176,,,,,,,,
177,,,,,,,,
178,,,,,,,,
179,,,,,,,,
180,,,,,,,,
181,,,,,,,,
182,,,,,,,,
183,,,,,,,,
184,,,,,,,,
185,,,,,,,,
186,,,,,,,,
187,,,,,,,,
188,,,,,,,,
189,,,,,,,,
190,,,,,,,,
191,,,,,,,,
192,,,,,,,,
193,,,,,,,,
194,,,,,,,,
195,,,,,,,,
196,,,,,,,,
197,,,,,,,,
198,,,,,,,,
199,,,,,,,,
200,,,,,,,,
201,,,,,,,,
202,,,,,,,,
203,,,,,,,,
204,,,,,,,,
205,,,,,,,,
206,,,,,,,,
207,,,,,,,,
208,,,,,,,,
209,,,,,,,,
210,,,,,,,,
211,,,,,,,,
212,,,,,,,,
213,,,,,,,,
214,,,,,,,,
215,,,,,,,,
216,,,,,,,,
217,,,,,,,,
218,,,,,,,,
219,,,,,,,,
220,,,,,,,,
221,,,,,,,,
222,,,,,,,,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
228,,,,,,,,
229,,,,,,,,
230,,,,,,,,
231,,,,,,,,
232,,,,,,,,
233,,,,,,,,
234,,,,,,,,
235,,,,,,,,
236,,,,,,,,
237,,,,,,,,
238,,,,,,,,
239,,,,,,,,
240,,,,,,,,
241,,,,,,,,
242,,,,,,,,
243,,,,,,,,
244,,,,,,,,
245,,,,,,,,
246,,,,,,,,
247,,,,,,,,
248,,,,,,,,
249,,,,,,,,
250,,,,,,,,
251,,,,,,,,
252,,,,,,,,
253,,,,,,,,
254,,,,,,,,
255,,,,,,,,
256,,,,,,,,
257,,,,,,,,
258,,,,,,,,
259,,,,,,,,
260,,,,,,,,
261,,,,,,,,
262,,,,,,,,
263,,,,,,,,
264,,,,,,,,
265,,,,,,,,
266,,,,,,,,
267,,,,,,,,
268,,,,,,,,
269,,,,,,,,
270,,,,,,,,
271,,,,,,,,
272,,,,,,,,
273,,,,,,,,
274,,,,,,,,
275,,,,,,,,
276,,,,,,,,
277,,,,,,,,
278,,,,,,,,
279,,,,,,,,
280,,,,,,,,
